,itemcode,date,close_val,change_val,open_val,high_val,low_val,itemname,country_name,log_change_rate,lunage
0,MYI@KLSE,20090105,920.66,26.3,901.84,920.66,901.84,말레이시아 KLCI,말레이시아,2.8982,9.0
1,MYI@KLSE,20090106,922.23,1.57,921.15,928.56,909.69,말레이시아 KLCI,말레이시아,0.1704,10.0
2,MYI@KLSE,20090107,927.62,5.39,929.93,936.63,923.25,말레이시아 KLCI,말레이시아,0.5828,11.0
3,MYI@KLSE,20090108,910.52,-17.1,918.73,919.16,907.04,말레이시아 KLCI,말레이시아,-1.8606,12.0
4,MYI@KLSE,20090109,919.07,8.55,910.97,919.07,910.94,말레이시아 KLCI,말레이시아,0.9346,13.0
5,MYI@KLSE,20090112,923.57,4.5,919.4,925.13,917.74,말레이시아 KLCI,말레이시아,0.4884,16.0
6,MYI@KLSE,20090113,913.7,-9.87,919.92,919.92,909.68,말레이시아 KLCI,말레이시아,-1.0744,17.0
7,MYI@KLSE,20090114,913.46,-0.24,915.71,916.12,910.28,말레이시아 KLCI,말레이시아,-0.0263,18.0
8,MYI@KLSE,20090115,897.45,-16.01,906.22,907.15,889.45,말레이시아 KLCI,말레이시아,-1.7682,19.0
9,MYI@KLSE,20090116,896.47,-0.98,898.22,899.25,890.64,말레이시아 KLCI,말레이시아,-0.1093,20.0
10,MYI@KLSE,20090119,890.28,-6.19,897.9,900.24,889.77,말레이시아 KLCI,말레이시아,-0.6929,23.0
11,MYI@KLSE,20090120,880.37,-9.91,885.82,888.12,878.81,말레이시아 KLCI,말레이시아,-1.1194,24.0
12,MYI@KLSE,20090121,873.41,-6.96,874.36,875.17,868.65,말레이시아 KLCI,말레이시아,-0.7937,25.0
13,MYI@KLSE,20090122,879.02,5.61,879.34,883.03,874.79,말레이시아 KLCI,말레이시아,0.6403,26.0
14,MYI@KLSE,20090123,872.69,-6.33,877.74,877.84,867.35,말레이시아 KLCI,말레이시아,-0.7227,27.0
15,MYI@KLSE,20090128,879.63,6.94,874.02,879.63,873.92,말레이시아 KLCI,말레이시아,0.7921,2.2
16,MYI@KLSE,20090129,883.16,3.53,882.82,887.27,881.79,말레이시아 KLCI,말레이시아,0.4005,3.2
17,MYI@KLSE,20090130,884.45,1.29,882.82,884.45,871.53,말레이시아 KLCI,말레이시아,0.146,4.2
18,MYI@KLSE,20090203,879.67,-4.78,886.18,886.95,873.46,말레이시아 KLCI,말레이시아,-0.5419,8.2
19,MYI@KLSE,20090204,876.8,-2.87,881.04,883.86,876.8,말레이시아 KLCI,말레이시아,-0.3268,9.2
20,MYI@KLSE,20090205,879.95,3.15,874.74,880.16,874.74,말레이시아 KLCI,말레이시아,0.3586,10.2
21,MYI@KLSE,20090206,896.64,16.69,885.12,896.64,884.53,말레이시아 KLCI,말레이시아,1.8789,11.2
22,MYI@KLSE,20090210,903.52,6.88,897.96,905.6,897.46,말레이시아 KLCI,말레이시아,0.7644,15.2
23,MYI@KLSE,20090211,897.07,-6.45,899.12,899.88,894.63,말레이시아 KLCI,말레이시아,-0.7164,16.2
24,MYI@KLSE,20090212,894.6,-2.47,899.66,901.8,893.36,말레이시아 KLCI,말레이시아,-0.2757,17.2
25,MYI@KLSE,20090213,909.84,15.24,895.32,909.84,895.32,말레이시아 KLCI,말레이시아,1.6892,18.2
26,MYI@KLSE,20090216,907.19,-2.65,908.36,909.16,904.2,말레이시아 KLCI,말레이시아,-0.2917,21.2
27,MYI@KLSE,20090217,898.53,-8.66,906.74,906.74,894.48,말레이시아 KLCI,말레이시아,-0.9592,22.2
28,MYI@KLSE,20090218,895.23,-3.3,892.77,896.28,891.12,말레이시아 KLCI,말레이시아,-0.3679,23.2
29,MYI@KLSE,20090219,899.59,4.36,896.38,900.84,895.51,말레이시아 KLCI,말레이시아,0.4858,24.2
30,MYI@KLSE,20090220,889.71,-9.88,895.94,898.04,888.73,말레이시아 KLCI,말레이시아,-1.1044,25.2
31,MYI@KLSE,20090223,887.83,-1.88,887.4,892.93,885.4,말레이시아 KLCI,말레이시아,-0.2115,28.2
32,MYI@KLSE,20090224,894.07,6.24,885.66,894.07,883.81,말레이시아 KLCI,말레이시아,0.7004,29.2
33,MYI@KLSE,20090225,896.51,2.44,897.04,898.74,890.7,말레이시아 KLCI,말레이시아,0.2725,0.4
34,MYI@KLSE,20090226,893.42,-3.09,894.77,897.55,892.52,말레이시아 KLCI,말레이시아,-0.3453,1.4
35,MYI@KLSE,20090227,890.67,-2.75,896.7,897.53,888.91,말레이시아 KLCI,말레이시아,-0.3083,2.4
36,MYI@KLSE,20090302,876.56,-14.11,889.71,889.97,868.73,말레이시아 KLCI,말레이시아,-1.5969,5.4
37,MYI@KLSE,20090303,868.74,-7.82,867.21,869.61,863.76,말레이시아 KLCI,말레이시아,-0.8961,6.4
38,MYI@KLSE,20090304,866.93,-1.81,868.36,870.71,863.87,말레이시아 KLCI,말레이시아,-0.2086,7.4
39,MYI@KLSE,20090305,869.24,2.31,867.72,869.44,865.85,말레이시아 KLCI,말레이시아,0.2661,8.4
40,MYI@KLSE,20090306,858.22,-11.02,863.63,864.2,857.22,말레이시아 KLCI,말레이시아,-1.2759,9.4
41,MYI@KLSE,20090310,855.25,-2.97,857.83,857.83,848.34,말레이시아 KLCI,말레이시아,-0.3467,13.4
42,MYI@KLSE,20090311,850.37,-4.88,860.56,863.73,847.94,말레이시아 KLCI,말레이시아,-0.5722,14.4
43,MYI@KLSE,20090312,838.39,-11.98,849.57,849.57,836.51,말레이시아 KLCI,말레이시아,-1.4188,15.4
44,MYI@KLSE,20090313,843.45,5.06,843.84,847.04,841.7,말레이시아 KLCI,말레이시아,0.6017,16.4
45,MYI@KLSE,20090316,840.88,-2.57,843.66,846.29,838.47,말레이시아 KLCI,말레이시아,-0.3052,19.4
46,MYI@KLSE,20090317,841.87,0.99,842.63,846.56,840.38,말레이시아 KLCI,말레이시아,0.1177,20.4
47,MYI@KLSE,20090318,847.96,6.09,846.94,850.82,846.13,말레이시아 KLCI,말레이시아,0.7208,21.4
48,MYI@KLSE,20090319,852.18,4.22,850.13,853.18,849.21,말레이시아 KLCI,말레이시아,0.4964,22.4
49,MYI@KLSE,20090320,856.82,4.64,852.86,856.82,849.49,말레이시아 KLCI,말레이시아,0.543,23.4
50,MYI@KLSE,20090323,878.3,21.48,858.19,878.3,857.85,말레이시아 KLCI,말레이시아,2.476,26.4
51,MYI@KLSE,20090324,877.92,-0.38,890.14,890.5,875.26,말레이시아 KLCI,말레이시아,-0.0433,27.4
52,MYI@KLSE,20090325,878.81,0.89,874.99,879.04,871.84,말레이시아 KLCI,말레이시아,0.1013,28.4
53,MYI@KLSE,20090326,885.47,6.66,877.97,887.24,876.35,말레이시아 KLCI,말레이시아,0.755,29.4
54,MYI@KLSE,20090327,885.43,-0.04,888.62,890.57,883.28,말레이시아 KLCI,말레이시아,-0.0045,0.8
55,MYI@KLSE,20090330,869.34,-16.09,882.86,882.86,866.72,말레이시아 KLCI,말레이시아,-1.8339,3.8
56,MYI@KLSE,20090331,872.55,3.21,867.21,874.07,867.09,말레이시아 KLCI,말레이시아,0.3686,4.8
57,MYI@KLSE,20090401,884.18,11.63,875.96,884.18,875.96,말레이시아 KLCI,말레이시아,1.3241,5.8
58,MYI@KLSE,20090402,905.07,20.89,890.07,907.85,890.07,말레이시아 KLCI,말레이시아,2.3352,6.8
59,MYI@KLSE,20090403,907.01,1.94,910.74,910.96,900.9,말레이시아 KLCI,말레이시아,0.2141,7.8
60,MYI@KLSE,20090406,923.77,16.76,912.79,926.61,912.79,말레이시아 KLCI,말레이시아,1.831,10.8
61,MYI@KLSE,20090407,919.84,-3.93,919.73,924.1,912.95,말레이시아 KLCI,말레이시아,-0.4263,11.8
62,MYI@KLSE,20090408,907.87,-11.97,914.84,921.04,907.87,말레이시아 KLCI,말레이시아,-1.3099,12.8
63,MYI@KLSE,20090409,917.89,10.02,913.71,922.55,913.39,말레이시아 KLCI,말레이시아,1.0976,13.8
64,MYI@KLSE,20090410,941.38,23.49,925.86,942.4,925.86,말레이시아 KLCI,말레이시아,2.5269,14.8
65,MYI@KLSE,20090413,941.41,0.03,942.99,944.17,936.43,말레이시아 KLCI,말레이시아,0.0032,17.8
66,MYI@KLSE,20090414,953.71,12.3,943.09,953.71,942.85,말레이시아 KLCI,말레이시아,1.2981,18.8
67,MYI@KLSE,20090415,956.68,2.97,951.65,961.18,946.72,말레이시아 KLCI,말레이시아,0.3109,19.8
68,MYI@KLSE,20090416,961.28,4.6,962.89,969.93,953.63,말레이시아 KLCI,말레이시아,0.4797,20.8
69,MYI@KLSE,20090417,965.17,3.89,963.92,967.1,960.39,말레이시아 KLCI,말레이시아,0.4039,21.8
70,MYI@KLSE,20090420,968.37,3.2,966.9,968.37,957.57,말레이시아 KLCI,말레이시아,0.331,24.8
71,MYI@KLSE,20090421,966.6,-1.77,959.3,966.6,958.99,말레이시아 KLCI,말레이시아,-0.1829,25.8
72,MYI@KLSE,20090422,968.58,1.98,971.4,976.29,968.58,말레이시아 KLCI,말레이시아,0.2046,26.8
73,MYI@KLSE,20090423,978.64,10.06,968.95,978.64,968.95,말레이시아 KLCI,말레이시아,1.0333,27.8
74,MYI@KLSE,20090424,992.68,14.04,982.09,992.68,982.09,말레이시아 KLCI,말레이시아,1.4245,28.8
75,MYI@KLSE,20090427,980.12,-12.56,995.75,996.6,974.9,말레이시아 KLCI,말레이시아,-1.2733,2.4
76,MYI@KLSE,20090428,965.7,-14.42,977.59,982.41,963.35,말레이시아 KLCI,말레이시아,-1.4822,3.4
77,MYI@KLSE,20090429,967.46,1.76,963.82,969.03,952.37,말레이시아 KLCI,말레이시아,0.1821,4.4
78,MYI@KLSE,20090430,990.74,23.28,973.43,995.06,973.43,말레이시아 KLCI,말레이시아,2.3778,5.4
79,MYI@KLSE,20090504,1009.36,18.62,999.44,1009.72,993.2,말레이시아 KLCI,말레이시아,1.862,9.4
80,MYI@KLSE,20090505,1008.87,-0.49,1020.13,1021.55,1001.37,말레이시아 KLCI,말레이시아,-0.0486,10.4
81,MYI@KLSE,20090506,1023.96,15.09,1008.65,1025.05,1001.79,말레이시아 KLCI,말레이시아,1.4847,11.4
82,MYI@KLSE,20090507,1023.47,-0.49,1031.83,1037.81,1021.7,말레이시아 KLCI,말레이시아,-0.0479,12.4
83,MYI@KLSE,20090508,1026.78,3.31,1021.55,1027.39,1014.0,말레이시아 KLCI,말레이시아,0.3229,13.4
84,MYI@KLSE,20090511,1025.5,-1.28,1032.98,1034.37,1023.34,말레이시아 KLCI,말레이시아,-0.1247,16.4
85,MYI@KLSE,20090512,1023.02,-2.48,1020.18,1023.73,1013.36,말레이시아 KLCI,말레이시아,-0.2421,17.4
86,MYI@KLSE,20090513,1022.84,-0.18,1026.16,1027.09,1018.34,말레이시아 KLCI,말레이시아,-0.0176,18.4
87,MYI@KLSE,20090514,1011.99,-10.85,1018.3,1019.06,1011.99,말레이시아 KLCI,말레이시아,-1.0664,19.4
88,MYI@KLSE,20090515,1014.21,2.22,1017.42,1020.51,1012.0,말레이시아 KLCI,말레이시아,0.2191,20.4
89,MYI@KLSE,20090518,1012.01,-2.2,1007.95,1012.12,1000.34,말레이시아 KLCI,말레이시아,-0.2172,23.4
90,MYI@KLSE,20090519,1023.49,11.48,1023.36,1027.38,1017.53,말레이시아 KLCI,말레이시아,1.128,24.4
91,MYI@KLSE,20090520,1042.63,19.14,1022.81,1044.77,1022.81,말레이시아 KLCI,말레이시아,1.8528,25.4
92,MYI@KLSE,20090521,1035.56,-7.07,1045.36,1050.45,1035.56,말레이시아 KLCI,말레이시아,-0.6804,26.4
93,MYI@KLSE,20090522,1045.26,9.7,1030.68,1045.39,1030.04,말레이시아 KLCI,말레이시아,0.9323,27.4
94,MYI@KLSE,20090525,1053.14,7.88,1047.4,1054.4,1047.4,말레이시아 KLCI,말레이시아,0.7511,1.0
95,MYI@KLSE,20090526,1051.63,-1.51,1053.61,1057.42,1048.93,말레이시아 KLCI,말레이시아,-0.1435,2.0
96,MYI@KLSE,20090527,1047.68,-3.95,1057.93,1059.88,1047.54,말레이시아 KLCI,말레이시아,-0.3763,3.0
97,MYI@KLSE,20090528,1041.24,-6.44,1043.11,1044.39,1037.09,말레이시아 KLCI,말레이시아,-0.6166,4.0
98,MYI@KLSE,20090529,1044.11,2.87,1046.8,1058.36,1036.12,말레이시아 KLCI,말레이시아,0.2753,5.0
99,MYI@KLSE,20090601,1061.8,17.69,1047.62,1063.79,1047.62,말레이시아 KLCI,말레이시아,1.6801,8.0
100,MYI@KLSE,20090602,1063.62,1.82,1070.8,1072.07,1057.9,말레이시아 KLCI,말레이시아,0.1713,9.0
