,itemcode,date,close_val,change_val,open_val,high_val,low_val,itemname,country_name,log_change_rate,lunage
0,SHS@000001,20090106,1937.14,56.42,1878.83,1938.69,1871.97,상해종합,중국,2.9558,10.0
1,SHS@000001,20090107,1924.01,-13.13,1938.97,1948.23,1920.52,상해종합,중국,-0.6801,11.0
2,SHS@000001,20090108,1878.18,-45.83,1890.24,1894.17,1862.26,상해종합,중국,-2.4108,12.0
3,SHS@000001,20090109,1904.86,26.68,1875.16,1909.35,1875.16,상해종합,중국,1.4105,13.0
4,SHS@000001,20090112,1900.35,-4.51,1897.7,1924.44,1886.83,상해종합,중국,-0.237,16.0
5,SHS@000001,20090113,1863.37,-36.98,1880.87,1888.31,1861.81,상해종합,중국,-1.9651,17.0
6,SHS@000001,20090114,1928.87,65.5,1862.31,1929.28,1862.31,상해종합,중국,3.4548,18.0
7,SHS@000001,20090115,1920.21,-8.66,1912.77,1937.73,1902.54,상해종합,중국,-0.45,19.0
8,SHS@000001,20090116,1954.44,34.23,1928.92,1984.73,1928.92,상해종합,중국,1.7669,20.0
9,SHS@000001,20090119,1986.67,32.23,1971.0,2018.51,1966.19,상해종합,중국,1.6356,23.0
10,SHS@000001,20090120,1994.11,7.44,1981.15,1994.81,1956.1,상해종합,중국,0.3738,24.0
11,SHS@000001,20090121,1985.02,-9.09,1965.94,2007.91,1960.53,상해종합,중국,-0.4569,25.0
12,SHS@000001,20090122,2004.95,19.93,1996.09,2009.85,1980.44,상해종합,중국,0.999,26.0
13,SHS@000001,20090123,1990.66,-14.29,2001.17,2008.79,1986.35,상해종합,중국,-0.7153,27.0
14,SHS@000001,20090202,2011.68,21.02,2008.13,2012.74,1987.13,상해종합,중국,1.0504,7.2
15,SHS@000001,20090203,2060.81,49.13,2011.77,2060.93,2005.02,상해종합,중국,2.4129,8.2
16,SHS@000001,20090204,2107.75,46.94,2068.09,2108.26,2067.79,상해종합,중국,2.2522,9.2
17,SHS@000001,20090205,2098.02,-9.73,2106.84,2149.48,2082.6,상해종합,중국,-0.4627,10.2
18,SHS@000001,20090206,2181.24,83.22,2102.08,2185.09,2102.08,상해종합,중국,3.8899,11.2
19,SHS@000001,20090209,2224.71,43.47,2211.32,2238.89,2196.71,상해종합,중국,1.9733,14.2
20,SHS@000001,20090210,2265.16,40.45,2218.49,2266.4,2197.01,상해종합,중국,1.8019,15.2
21,SHS@000001,20090211,2260.82,-4.34,2230.49,2305.7,2218.3,상해종합,중국,-0.1918,16.2
22,SHS@000001,20090212,2248.09,-12.73,2265.79,2274.2,2191.89,상해종합,중국,-0.5647,17.2
23,SHS@000001,20090213,2320.79,72.7,2249.18,2323.12,2236.18,상해종합,중국,3.1827,18.2
24,SHS@000001,20090216,2389.39,68.6,2338.76,2389.88,2328.18,상해종합,중국,2.913,21.2
25,SHS@000001,20090217,2319.44,-69.95,2387.35,2402.81,2316.93,상해종합,중국,-2.9712,22.2
26,SHS@000001,20090218,2209.86,-109.58,2271.26,2295.74,2206.06,상해종합,중국,-4.8397,23.2
27,SHS@000001,20090219,2227.12,17.26,2224.49,2247.62,2190.47,상해종합,중국,0.778,24.2
28,SHS@000001,20090220,2261.48,34.36,2234.36,2262.33,2206.21,상해종합,중국,1.531,25.2
29,SHS@000001,20090223,2305.78,44.3,2249.29,2313.59,2219.71,상해종합,중국,1.94,28.2
30,SHS@000001,20090224,2200.65,-105.13,2273.76,2295.59,2193.27,상해종합,중국,-4.6666,29.2
31,SHS@000001,20090225,2206.57,5.92,2222.51,2234.02,2142.6,상해종합,중국,0.2687,0.4
32,SHS@000001,20090226,2121.25,-85.32,2201.67,2237.55,2102.35,상해종합,중국,-3.9434,1.4
33,SHS@000001,20090227,2082.85,-38.4,2100.06,2123.24,2064.92,상해종합,중국,-1.8268,2.4
34,SHS@000001,20090302,2093.45,10.6,2066.23,2102.11,2052.99,상해종합,중국,0.5076,5.4
35,SHS@000001,20090303,2071.43,-22.02,2047.21,2088.63,2037.02,상해종합,중국,-1.0574,6.4
36,SHS@000001,20090304,2198.11,126.68,2076.62,2201.73,2076.62,상해종합,중국,5.9359,7.4
37,SHS@000001,20090305,2221.08,22.97,2220.15,2241.76,2173.49,상해종합,중국,1.0396,8.4
38,SHS@000001,20090306,2193.01,-28.07,2180.79,2221.04,2171.67,상해종합,중국,-1.2719,9.4
39,SHS@000001,20090309,2118.75,-74.26,2205.75,2232.67,2116.45,상해종합,중국,-3.4449,12.4
40,SHS@000001,20090310,2158.57,39.82,2097.14,2159.27,2088.16,상해종합,중국,1.862,13.4
41,SHS@000001,20090311,2139.03,-19.54,2199.98,2203.53,2133.14,상해종합,중국,-0.9094,14.4
42,SHS@000001,20090312,2133.88,-5.15,2127.73,2136.8,2086.02,상해종합,중국,-0.2411,15.4
43,SHS@000001,20090313,2128.85,-5.03,2148.42,2166.02,2124.98,상해종합,중국,-0.236,16.4
44,SHS@000001,20090316,2153.29,24.44,2122.41,2158.9,2108.61,상해종합,중국,1.1415,19.4
45,SHS@000001,20090317,2218.33,65.04,2156.77,2225.19,2151.78,상해종합,중국,2.9758,20.4
46,SHS@000001,20090318,2223.72,5.39,2227.98,2255.01,2221.59,상해종합,중국,0.2427,21.4
47,SHS@000001,20090319,2265.76,42.04,2227.34,2268.14,2220.16,상해종합,중국,1.8729,22.4
48,SHS@000001,20090320,2281.09,15.33,2272.44,2294.12,2250.41,상해종합,중국,0.6743,23.4
49,SHS@000001,20090323,2325.48,44.39,2286.25,2329.18,2276.81,상해종합,중국,1.9273,26.4
50,SHS@000001,20090324,2338.42,12.94,2359.68,2369.45,2327.43,상해종합,중국,0.5549,27.4
51,SHS@000001,20090325,2291.55,-46.87,2333.16,2355.69,2291.42,상해종합,중국,-2.0247,28.4
52,SHS@000001,20090326,2361.7,70.15,2296.05,2362.05,2274.89,상해종합,중국,3.0153,29.4
53,SHS@000001,20090327,2374.44,12.74,2380.63,2392.77,2361.09,상해종합,중국,0.538,0.8
54,SHS@000001,20090330,2358.04,-16.4,2377.96,2380.19,2348.53,상해종합,중국,-0.6931,3.8
55,SHS@000001,20090331,2373.21,15.17,2313.88,2375.71,2299.16,상해종합,중국,0.6413,4.8
56,SHS@000001,20090401,2408.02,34.81,2380.98,2422.62,2380.98,상해종합,중국,1.4561,5.8
57,SHS@000001,20090402,2425.29,17.27,2417.22,2450.0,2417.11,상해종합,중국,0.7146,6.8
58,SHS@000001,20090403,2419.78,-5.51,2446.12,2456.81,2406.5,상해종합,중국,-0.2274,7.8
59,SHS@000001,20090407,2439.18,19.4,2422.1,2449.54,2407.51,상해종합,중국,0.7985,11.8
60,SHS@000001,20090408,2347.39,-91.79,2429.88,2435.39,2346.54,상해종합,중국,-3.8358,12.8
61,SHS@000001,20090409,2379.88,32.49,2345.01,2380.93,2331.88,상해종합,중국,1.3746,13.8
62,SHS@000001,20090410,2444.23,64.35,2400.01,2444.98,2392.8,상해종합,중국,2.668,14.8
63,SHS@000001,20090413,2513.7,69.47,2468.08,2522.45,2464.06,상해종합,중국,2.8026,17.8
64,SHS@000001,20090414,2527.18,13.48,2512.01,2532.09,2495.34,상해종합,중국,0.5348,18.8
65,SHS@000001,20090415,2536.06,8.88,2514.59,2542.54,2485.93,상해종합,중국,0.3508,19.8
66,SHS@000001,20090416,2534.13,-1.93,2542.34,2549.31,2497.12,상해종합,중국,-0.0761,20.8
67,SHS@000001,20090417,2503.93,-30.2,2524.63,2539.35,2481.9,상해종합,중국,-1.1989,21.8
68,SHS@000001,20090420,2557.46,53.53,2500.17,2559.04,2497.32,상해종합,중국,2.1153,24.8
69,SHS@000001,20090421,2535.83,-21.63,2523.26,2552.6,2499.6,상해종합,중국,-0.8494,25.8
70,SHS@000001,20090422,2461.35,-74.48,2548.11,2579.22,2449.89,상해종합,중국,-2.9811,26.8
71,SHS@000001,20090423,2463.95,2.6,2440.68,2474.15,2422.79,상해종합,중국,0.1056,27.8
72,SHS@000001,20090424,2448.59,-15.36,2477.16,2481.53,2445.66,상해종합,중국,-0.6253,28.8
73,SHS@000001,20090427,2405.35,-43.24,2443.44,2452.93,2393.16,상해종합,중국,-1.7817,2.4
74,SHS@000001,20090428,2401.44,-3.91,2382.88,2411.44,2372.34,상해종합,중국,-0.1627,3.4
75,SHS@000001,20090429,2468.19,66.75,2401.66,2477.72,2395.48,상해종합,중국,2.7417,4.4
76,SHS@000001,20090430,2477.57,9.38,2477.93,2491.07,2461.36,상해종합,중국,0.3793,5.4
77,SHS@000001,20090504,2559.91,82.34,2486.68,2560.54,2486.22,상해종합,중국,3.2694,9.4
78,SHS@000001,20090505,2567.34,7.43,2577.43,2590.78,2552.39,상해종합,중국,0.2898,10.4
79,SHS@000001,20090506,2592.52,25.18,2563.56,2596.93,2552.63,상해종합,중국,0.976,11.4
80,SHS@000001,20090507,2597.45,4.93,2612.12,2622.11,2566.12,상해종합,중국,0.19,12.4
81,SHS@000001,20090508,2625.64,28.19,2586.76,2634.06,2574.57,상해종합,중국,1.0794,13.4
82,SHS@000001,20090511,2579.75,-45.89,2646.29,2663.95,2579.75,상해종합,중국,-1.7632,16.4
83,SHS@000001,20090512,2618.17,38.42,2562.36,2619.69,2558.96,상해종합,중국,1.4783,17.4
84,SHS@000001,20090513,2663.77,45.6,2629.03,2670.21,2608.32,상해종합,중국,1.7267,18.4
85,SHS@000001,20090514,2639.89,-23.88,2631.45,2651.49,2610.22,상해종합,중국,-0.9005,19.4
86,SHS@000001,20090515,2645.26,5.37,2646.89,2661.37,2623.36,상해종합,중국,0.2032,20.4
87,SHS@000001,20090518,2652.78,7.52,2632.57,2656.84,2589.61,상해종합,중국,0.2839,23.4
88,SHS@000001,20090519,2676.68,23.9,2679.4,2688.11,2660.56,상해종합,중국,0.8969,24.4
89,SHS@000001,20090520,2651.41,-25.27,2680.55,2686.34,2651.01,상해종합,중국,-0.9486,25.4
90,SHS@000001,20090521,2610.62,-40.79,2639.14,2663.23,2598.87,상해종합,중국,-1.5504,26.4
91,SHS@000001,20090522,2597.6,-13.02,2595.99,2617.75,2578.59,상해종합,중국,-0.5,27.4
92,SHS@000001,20090525,2610.01,12.41,2555.34,2618.36,2538.62,상해종합,중국,0.4766,1.0
93,SHS@000001,20090526,2588.57,-21.44,2615.01,2618.8,2585.91,상해종합,중국,-0.8248,2.0
94,SHS@000001,20090527,2632.93,44.36,2601.24,2635.31,2592.79,상해종합,중국,1.6992,3.0
95,SHS@000001,20090601,2721.28,88.35,2668.4,2726.72,2668.4,상해종합,중국,3.3005,8.0
96,SHS@000001,20090602,2724.3,3.02,2739.44,2750.88,2713.47,상해종합,중국,0.1109,9.0
97,SHS@000001,20090603,2778.59,54.29,2722.27,2778.68,2717.86,상해종합,중국,1.9732,10.0
98,SHS@000001,20090604,2767.24,-11.35,2753.25,2778.24,2728.2,상해종합,중국,-0.4093,11.0
99,SHS@000001,20090605,2753.89,-13.35,2783.86,2791.65,2750.38,상해종합,중국,-0.4836,12.0
100,SHS@000001,20090608,2768.34,14.45,2753.34,2795.15,2729.03,상해종합,중국,0.5233,15.0
101,SHS@000001,20090609,2787.89,19.55,2766.51,2788.37,2721.85,상해종합,중국,0.7037,16.0
102,SHS@000001,20090610,2816.25,28.36,2796.9,2820.57,2790.0,상해종합,중국,1.0121,17.0
103,SHS@000001,20090611,2797.32,-18.93,2812.28,2828.74,2787.45,상해종합,중국,-0.6744,18.0
104,SHS@000001,20090612,2743.76,-53.56,2793.97,2812.68,2722.22,상해종합,중국,-1.9333,19.0
105,SHS@000001,20090615,2789.55,45.79,2743.03,2790.98,2727.74,상해종합,중국,1.6551,22.0
106,SHS@000001,20090616,2776.02,-13.53,2762.74,2797.48,2753.69,상해종합,중국,-0.4862,23.0
107,SHS@000001,20090617,2810.12,34.1,2771.52,2813.61,2744.22,상해종합,중국,1.2209,24.0
108,SHS@000001,20090618,2853.9,43.78,2812.99,2855.41,2810.85,상해종합,중국,1.5459,25.0
109,SHS@000001,20090619,2880.49,26.59,2861.18,2886.5,2847.36,상해종합,중국,0.9274,26.0
110,SHS@000001,20090622,2896.3,15.81,2900.57,2923.24,2884.13,상해종합,중국,0.5474,29.0
111,SHS@000001,20090623,2892.7,-3.6,2853.49,2941.05,2841.9,상해종합,중국,-0.1244,0.7
112,SHS@000001,20090624,2922.3,29.6,2889.05,2923.47,2880.28,상해종합,중국,1.0181,1.7
113,SHS@000001,20090625,2925.05,2.75,2926.62,2946.9,2909.09,상해종합,중국,0.0941,2.7
114,SHS@000001,20090626,2928.21,3.16,2930.5,2937.61,2910.34,상해종합,중국,0.108,3.7
115,SHS@000001,20090629,2975.31,47.1,2930.31,2976.92,2918.39,상해종합,중국,1.5957,6.7
116,SHS@000001,20090630,2959.36,-15.95,2990.12,2997.27,2953.36,상해종합,중국,-0.5375,7.7
117,SHS@000001,20090701,3008.15,48.79,2950.17,3009.71,2947.69,상해종합,중국,1.6352,8.7
118,SHS@000001,20090702,3060.25,52.1,3015.08,3062.56,3015.08,상해종합,중국,1.7171,9.7
119,SHS@000001,20090703,3088.37,28.12,3035.81,3088.86,3029.55,상해종합,중국,0.9147,10.7
120,SHS@000001,20090706,3124.67,36.3,3091.48,3128.31,3090.1,상해종합,중국,1.1685,13.7
121,SHS@000001,20090707,3089.45,-35.22,3118.27,3130.07,3077.48,상해종합,중국,-1.1336,14.7
122,SHS@000001,20090708,3080.77,-8.68,3057.46,3097.96,3011.21,상해종합,중국,-0.2814,15.7
123,SHS@000001,20090709,3123.03,42.26,3073.52,3123.51,3064.21,상해종합,중국,1.3624,16.7
124,SHS@000001,20090710,3113.93,-9.1,3124.79,3140.04,3099.99,상해종합,중국,-0.2918,17.7
125,SHS@000001,20090713,3080.56,-33.37,3098.96,3112.88,3076.3,상해종합,중국,-1.0774,20.7
126,SHS@000001,20090714,3145.16,64.6,3088.58,3147.59,3088.58,상해종합,중국,2.0753,21.7
127,SHS@000001,20090715,3188.55,43.39,3156.62,3188.91,3156.62,상해종합,중국,1.3702,22.7
128,SHS@000001,20090716,3183.74,-4.81,3209.78,3221.07,3175.96,상해종합,중국,-0.151,23.7
129,SHS@000001,20090717,3189.74,6.0,3181.06,3197.23,3158.57,상해종합,중국,0.1883,24.7
130,SHS@000001,20090720,3266.92,77.18,3203.89,3269.18,3192.9,상해종합,중국,2.3908,27.7
131,SHS@000001,20090721,3213.21,-53.71,3275.67,3279.59,3207.5,상해종합,중국,-1.6577,28.7
132,SHS@000001,20090722,3296.61,83.4,3207.99,3301.43,3207.26,상해종합,중국,2.5624,0.4
133,SHS@000001,20090723,3328.49,31.88,3301.1,3331.06,3289.22,상해종합,중국,0.9624,1.4
134,SHS@000001,20090724,3372.6,44.11,3343.76,3398.05,3306.91,상해종합,중국,1.3165,2.4
135,SHS@000001,20090727,3435.21,62.61,3377.72,3435.93,3376.29,상해종합,중국,1.8394,5.4
136,SHS@000001,20090728,3438.37,3.16,3434.32,3439.92,3392.43,상해종합,중국,0.0919,6.4
137,SHS@000001,20090729,3266.43,-171.94,3419.99,3454.02,3174.21,상해종합,중국,-5.13,7.4
138,SHS@000001,20090730,3321.56,55.13,3281.2,3336.64,3215.75,상해종합,중국,1.6737,8.4
139,SHS@000001,20090731,3412.06,90.5,3354.68,3414.14,3333.72,상해종합,중국,2.6882,9.4
140,SHS@000001,20090803,3462.59,50.53,3429.69,3465.17,3398.45,상해종합,중국,1.4701,12.4
141,SHS@000001,20090804,3471.44,8.85,3477.11,3478.01,3404.82,상해종합,중국,0.2553,13.4
142,SHS@000001,20090805,3428.5,-42.94,3467.05,3468.1,3385.42,상해종합,중국,-1.2447,14.4
143,SHS@000001,20090806,3356.33,-72.17,3401.48,3419.74,3309.61,상해종합,중국,-2.1275,15.4
144,SHS@000001,20090807,3260.69,-95.64,3352.66,3374.46,3244.1,상해종합,중국,-2.8909,16.4
145,SHS@000001,20090810,3249.76,-10.93,3287.76,3307.89,3201.06,상해종합,중국,-0.3358,19.4
146,SHS@000001,20090811,3264.73,14.97,3261.41,3273.02,3222.71,상해종합,중국,0.4596,20.4
147,SHS@000001,20090812,3112.72,-152.01,3255.99,3255.99,3104.57,상해종합,중국,-4.768,21.4
148,SHS@000001,20090813,3140.56,27.84,3112.57,3150.36,3060.12,상해종합,중국,0.8904,22.4
149,SHS@000001,20090814,3046.97,-93.59,3138.15,3146.01,3039.3,상해종합,중국,-3.0253,23.4
150,SHS@000001,20090817,2870.63,-176.34,2994.87,3020.26,2867.39,상해종합,중국,-5.9616,26.4
151,SHS@000001,20090818,2910.88,40.25,2845.34,2920.64,2827.11,상해종합,중국,1.3924,27.4
152,SHS@000001,20090819,2785.58,-125.3,2916.09,2929.06,2761.39,상해종합,중국,-4.3999,28.4
153,SHS@000001,20090820,2911.58,126.0,2798.37,2914.64,2798.37,상해종합,중국,4.424,0.1
154,SHS@000001,20090821,2960.77,49.19,2905.05,2969.52,2883.27,상해종합,중국,1.6753,1.1
155,SHS@000001,20090824,2993.43,32.66,2982.19,3004.9,2944.92,상해종합,중국,1.0971,4.1
156,SHS@000001,20090825,2915.8,-77.63,2980.1,2980.1,2823.64,상해종합,중국,-2.6276,5.1
157,SHS@000001,20090826,2967.59,51.79,2889.74,2995.8,2872.26,상해종합,중국,1.7606,6.1
158,SHS@000001,20090827,2946.39,-21.2,2947.83,2988.03,2909.89,상해종합,중국,-0.7169,7.1
159,SHS@000001,20090828,2860.69,-85.7,2938.42,2949.43,2843.11,상해종합,중국,-2.9518,8.1
160,SHS@000001,20090831,2667.74,-192.95,2817.63,2817.63,2663.0,상해종합,중국,-6.9831,11.1
161,SHS@000001,20090901,2683.72,15.98,2649.17,2727.08,2639.76,상해종합,중국,0.5972,12.1
162,SHS@000001,20090902,2714.97,31.25,2681.33,2729.71,2669.22,상해종합,중국,1.1577,13.1
163,SHS@000001,20090903,2845.02,130.05,2722.3,2854.16,2715.62,상해종합,중국,4.6789,14.1
164,SHS@000001,20090904,2861.61,16.59,2841.17,2875.98,2827.58,상해종합,중국,0.5814,15.1
165,SHS@000001,20090907,2881.12,19.51,2877.62,2919.35,2860.0,상해종합,중국,0.6795,18.1
166,SHS@000001,20090908,2930.47,49.35,2865.7,2931.23,2831.85,상해종합,중국,1.6984,19.1
167,SHS@000001,20090909,2946.26,15.79,2944.17,2962.29,2900.11,상해종합,중국,0.5374,20.1
168,SHS@000001,20090910,2924.88,-21.38,2934.96,2958.95,2911.21,상해종합,중국,-0.7283,21.1
169,SHS@000001,20090911,2989.79,64.91,2917.19,2999.33,2915.9,상해종합,중국,2.195,22.1
170,SHS@000001,20090914,3026.74,36.95,2990.93,3033.08,2984.84,상해종합,중국,1.2283,25.1
171,SHS@000001,20090915,3033.73,6.99,3029.1,3050.43,2999.43,상해종합,중국,0.2307,26.1
172,SHS@000001,20090916,2999.71,-34.02,3027.51,3028.56,2960.59,상해종합,중국,-1.1277,27.1
173,SHS@000001,20090917,3060.26,60.55,3015.59,3064.23,3015.59,상해종합,중국,1.9984,28.1
174,SHS@000001,20090918,2962.67,-97.59,3063.31,3068.03,2940.83,상해종합,중국,-3.2409,29.1
175,SHS@000001,20090921,2967.01,4.34,2937.93,2968.7,2871.65,상해종합,중국,0.1464,2.7
176,SHS@000001,20090922,2897.55,-69.46,2956.13,2982.89,2896.94,상해종합,중국,-2.3689,3.7
177,SHS@000001,20090923,2842.72,-54.83,2897.81,2924.2,2825.86,상해종합,중국,-1.9104,4.7
178,SHS@000001,20090924,2853.55,10.83,2824.58,2886.26,2783.11,상해종합,중국,0.3802,5.7
179,SHS@000001,20090925,2838.84,-14.71,2836.7,2864.07,2812.92,상해종합,중국,-0.5168,6.7
180,SHS@000001,20090928,2763.53,-75.31,2844.37,2857.95,2752.77,상해종합,중국,-2.6887,9.7
181,SHS@000001,20090929,2754.54,-8.99,2763.76,2779.69,2712.3,상해종합,중국,-0.3258,10.7
182,SHS@000001,20090930,2779.43,24.89,2772.57,2803.86,2763.71,상해종합,중국,0.8995,11.7
183,SHS@000001,20091009,2911.72,132.29,2840.13,2912.55,2834.62,상해종합,중국,4.6498,20.7
184,SHS@000001,20091012,2894.48,-17.24,2927.02,2932.08,2893.57,상해종합,중국,-0.5938,23.7
185,SHS@000001,20091013,2936.19,41.71,2889.79,2937.82,2886.96,상해종합,중국,1.4307,24.7
186,SHS@000001,20091014,2970.53,34.34,2945.67,3010.61,2943.74,상해종합,중국,1.1628,25.7
187,SHS@000001,20091015,2979.79,9.26,2994.89,3014.26,2967.11,상해종합,중국,0.3112,26.7
188,SHS@000001,20091016,2976.63,-3.16,2992.74,3008.18,2931.92,상해종합,중국,-0.1061,27.7
189,SHS@000001,20091019,3038.27,61.64,2974.64,3039.61,2962.31,상해종합,중국,2.0496,1.3
190,SHS@000001,20091020,3084.45,46.18,3062.55,3084.94,3053.64,상해종합,중국,1.5085,2.3
191,SHS@000001,20091021,3070.59,-13.86,3080.52,3105.51,3062.56,상해종합,중국,-0.4504,3.3
192,SHS@000001,20091022,3051.41,-19.18,3068.68,3080.66,3045.03,상해종합,중국,-0.6266,4.3
193,SHS@000001,20091023,3107.85,56.44,3057.39,3123.46,3057.39,상해종합,중국,1.8327,5.3
194,SHS@000001,20091026,3109.57,1.72,3114.29,3123.36,3083.18,상해종합,중국,0.0553,8.3
195,SHS@000001,20091027,3021.46,-88.11,3086.09,3086.09,3020.49,상해종합,중국,-2.8744,9.3
196,SHS@000001,20091028,3031.33,9.87,3014.18,3038.06,2974.26,상해종합,중국,0.3261,10.3
197,SHS@000001,20091029,2960.47,-70.86,2975.2,2993.43,2952.01,상해종합,중국,-2.3653,11.3
198,SHS@000001,20091030,2995.85,35.38,3007.25,3027.13,2983.93,상해종합,중국,1.188,12.3
199,SHS@000001,20091102,3076.65,80.8,2933.82,3077.91,2923.53,상해종합,중국,2.6613,15.3
200,SHS@000001,20091103,3114.23,37.58,3085.74,3121.2,3078.94,상해종합,중국,1.2141,16.3
201,SHS@000001,20091104,3128.54,14.31,3119.31,3141.45,3096.35,상해종합,중국,0.4585,17.3
202,SHS@000001,20091105,3155.05,26.51,3133.51,3158.72,3122.52,상해종합,중국,0.8438,18.3
203,SHS@000001,20091106,3164.04,8.99,3176.14,3183.57,3156.99,상해종합,중국,0.2845,19.3
204,SHS@000001,20091109,3175.59,11.55,3162.15,3176.66,3141.77,상해종합,중국,0.3644,22.3
205,SHS@000001,20091110,3178.61,3.02,3203.17,3211.11,3176.26,상해종합,중국,0.0951,23.3
206,SHS@000001,20091111,3175.19,-3.42,3176.31,3186.59,3149.07,상해종합,중국,-0.1077,24.3
207,SHS@000001,20091112,3172.95,-2.24,3181.46,3199.87,3163.08,상해종합,중국,-0.0706,25.3
208,SHS@000001,20091113,3187.65,14.7,3164.65,3189.09,3127.5,상해종합,중국,0.4622,26.3
209,SHS@000001,20091116,3275.05,87.4,3206.43,3275.55,3206.43,상해종합,중국,2.7049,29.3
